DigimonCombineId,DigimonAId,DigimonBId,DigimonResultId
44948,48,85,10
44949,48,140,16
44950,48,86,16
44951,48,177,22
44952,48,87,16
44953,48,88,11
44954,48,141,25
44955,48,142,14
44956,48,143,16
44957,48,178,11
44958,48,89,12
44959,48,90,22
44960,48,91,25
44962,48,92,16
44963,48,144,12
44964,48,145,16
44965,48,93,11
44966,48,94,16
44967,48,146,11
44968,48,95,14
44969,48,96,11
44970,48,97,11
44971,48,147,25
44972,48,98,10
44973,48,99,14
44974,48,148,11
44975,48,179,12
44976,48,180,11
44977,48,149,14
44978,48,150,25
44979,48,151,11
44980,48,152,16
44981,48,100,22
44982,48,101,14
44983,48,102,10
44984,48,153,16
44985,43,43,2
44986,43,113,14
44987,43,114,2
44988,43,49,31
44989,43,50,2
44990,43,51,18
44991,43,52,24
44992,43,115,13
44993,43,116,31
44994,43,53,24
44995,43,54,29
44996,43,55,13
44997,43,56,13
44998,43,117,2
44999,43,118,29
45000,43,157,18
45001,43,182,1
45002,43,158,8
45003,43,193,
45004,43,192,
45005,43,185,
45006,43,57,13
45007,43,58,24
45008,43,159,28
45009,43,59,14
45010,43,60,30
45011,43,61,14
45012,43,160,31
45013,43,62,1
45014,43,161,24
45015,43,63,14
45016,43,64,28
45017,43,181,13
45018,43,65,8
45019,43,66,8
45020,43,67,18
45021,43,189,
45022,43,68,29
45023,43,119,20
45024,43,162,2
45025,43,120,29
45026,43,163,29
45027,43,121,30
45028,43,122,24
45029,43,164,1
45030,43,123,13
45031,43,124,1
45032,43,125,2
45033,43,127,13
45034,43,69,13
45035,43,165,14
45036,43,128,1
45037,43,129,30
45038,43,130,2
45039,43,131,14
45040,43,166,14
45041,43,126,28
45042,43,73,24
45043,43,70,2
45044,43,132,24
45045,43,71,13
45046,43,167,13
45047,43,72,14
45048,43,133,30
45049,43,74,30
45050,43,76,14
45051,43,183,
45052,43,75,30
45053,43,77,13
45054,43,78,13
45055,43,79,14
45056,43,134,18
45057,43,168,1
45058,43,187,
45059,43,188,
45060,43,135,29
45061,43,136,30
45062,43,169,31
45063,43,81,29
45064,43,170,30
45065,43,137,8
45066,43,172,30
45067,43,171,13
45068,43,80,13
45069,43,173,13
45070,43,138,20
45071,43,174,20
45072,43,139,31
45073,43,82,13
45074,43,83,20
45075,43,190,
45076,43,175,20
45077,43,84,31
45078,43,176,30
45079,43,85,18
45080,43,140,13
45081,43,86,13
45082,43,177,29
45083,43,87,13
45084,43,88,24
45085,43,141,13
45086,43,142,2
45087,43,143,13
45088,43,178,24
45089,43,89,30
45090,43,90,30
45091,43,91,13
45093,43,92,13
45094,43,144,30
45095,43,145,13
45096,43,93,20
45097,43,94,1
45098,43,146,2
45099,43,95,2
45100,43,96,2
45101,43,97,24
45102,43,147,13
45103,43,98,31
45104,43,99,20
45105,43,148,2
45106,43,179,30
45107,43,180,1
45108,43,149,14
45109,43,150,13
45110,43,151,24
45111,43,152,1
45112,43,100,30
45113,43,101,20
45114,43,102,18
45115,43,153,1
45116,113,113,79
45117,113,114,79
45118,113,49,3
45119,113,50,14
45120,113,51,18
45121,113,52,27
45122,113,115,59
45123,113,116,84
45124,113,53,27
45125,113,54,29
45126,113,55,25
45127,113,56,25
45128,113,117,79
45129,113,118,68
45130,113,157,67
45131,113,182,24
45132,113,158,51
45133,113,193,
45134,113,192,
45135,113,185,
45136,113,57,25
45137,113,58,27
45138,113,159,64
45139,113,59,14
45140,113,60,12
45141,113,61,14
45142,113,160,84
45143,113,62,27
45144,113,161,53
45145,113,63,14
45146,113,64,28
45147,113,181,59
45148,113,65,8
45149,113,66,8
45150,113,67,18
45151,113,189,
45152,113,68,29
45153,113,119,79
45154,113,162,79
45155,113,120,68
45156,113,163,68
45157,113,121,36
45158,113,122,53
45159,113,164,73
45160,113,123,59
45161,113,124,88
45162,113,125,79
45163,113,127,59
45164,113,69,25
45165,113,165,79
45166,113,128,88
45167,113,129,36
45168,113,130,79
45169,113,131,79
45170,113,166,79
45171,113,126,64
45172,113,73,27
45173,113,70,14
45174,113,132,53
45175,113,71,25
45176,113,167,59
45177,113,72,14
45178,113,133,36
45179,113,74,12
45180,113,76,14
45181,113,183,
45182,113,75,12
45183,113,77,25
45184,113,78,25
45185,113,79,14
45186,113,134,67
45187,113,168,88
45188,113,187,
45189,113,188,
45190,113,135,68
45191,113,136,36
45192,113,169,84
45193,113,81,29
45194,113,170,36
45195,113,137,51
45196,113,172,36
45197,113,171,59
45198,113,80,25
45199,113,173,59
45200,113,138,79
45201,113,174,79
45202,113,139,84
45203,113,82,25
45204,113,83,14
45205,113,190,
45206,113,175,79
45207,113,84,3
45208,113,176,36
45209,113,85,18
45210,113,140,59
45211,113,86,25
45212,113,177,68
45213,113,87,25
45214,113,88,27
45215,113,141,59
45216,113,142,79
45217,113,143,59
45218,113,178,53
45219,113,89,12
45220,113,90,12
45221,113,91,25
45223,113,92,25
45224,113,144,36
45225,113,145,59
45226,113,93,14
45227,113,94,27
45228,113,146,79
45229,113,95,14
45230,113,96,14
45231,113,97,27
45232,113,147,59
45233,113,98,3
45234,113,99,14
45235,113,148,79
45236,113,179,36
45237,113,180,88
45238,113,149,79
45239,113,150,59
45240,113,151,53
45241,113,152,73
45242,113,100,12
45243,113,101,14
45244,113,102,18
45245,113,153,73
45246,114,114,43
45247,114,49,31
45248,114,50,2
45249,114,51,18
45250,114,52,24
45251,114,115,41
45252,114,116,98
45253,114,53,24
45254,114,54,29
45255,114,55,13
45256,114,56,13
45257,114,117,43
45258,114,118,54
45259,114,157,67
45260,114,182,1
45261,114,158,51
45262,114,193,
45263,114,192,
45264,114,185,
45265,114,57,13
45266,114,58,24
45267,114,159,64
45268,114,59,14
45269,114,60,30
45270,114,61,14
45271,114,160,98
45272,114,62,1
45273,114,161,88
45274,114,63,14
45275,114,64,28
45276,114,181,41
45277,114,65,8
45278,114,66,8
45279,114,67,18
45280,114,189,
45281,114,68,29
45282,114,119,56
45283,114,162,43
45284,114,120,54
45285,114,163,54
45286,114,121,60
45287,114,122,88
45288,114,164,182
45289,114,123,42
45290,114,124,182
45291,114,125,43
45292,114,127,42
45293,114,69,13
45294,114,165,79
45295,114,128,182
45296,114,129,60
45297,114,130,43
45298,114,131,79
45299,114,166,79
45300,114,126,64
45301,114,73,24
45302,114,70,2
45303,114,132,88
45304,114,71,13
45305,114,167,42
45306,114,72,14
45307,114,133,60
45308,114,74,30
45309,114,76,14
45310,114,183,
45311,114,75,30
45312,114,77,13
45313,114,78,13
45314,114,79,14
45315,114,134,67
45316,114,168,182
45317,114,187,
45318,114,188,
45319,114,135,54
45320,114,136,60
45321,114,169,98
45322,114,81,29
45323,114,170,60
45324,114,137,51
45325,114,172,60
45326,114,171,42
45327,114,80,13
45328,114,173,42
45329,114,138,56
45330,114,174,56
45331,114,139,98
45332,114,82,13
45333,114,83,20
45334,114,190,
45335,114,175,56
45336,114,84,31
45337,114,176,60
45338,114,85,18
45339,114,140,42
45340,114,86,13
45341,114,177,54
45342,114,87,13
45343,114,88,24
45344,114,141,42
45345,114,142,43
45346,114,143,41
45347,114,178,88
45348,114,89,30
45349,114,90,30
45350,114,91,13
45352,114,92,13
45353,114,144,60
45354,114,145,41
45355,114,93,20
45356,114,94,1
45357,114,146,43
45358,114,95,2
45359,114,96,2
45360,114,97,24
45361,114,147,41
45362,114,98,31
45363,114,99,20
45364,114,148,43
45365,114,179,60
45366,114,180,182
45367,114,149,79
45368,114,150,42
45369,114,151,88
45370,114,152,182
45371,114,100,30
45372,114,101,20
45373,114,102,18
45374,114,153,182
45375,49,49,3
45376,49,50,10
45377,49,51,28
45378,49,52,3
45379,49,115,3
45380,49,116,3
45381,49,53,3
45382,49,54,3
45383,49,55,3
45384,49,56,3
45385,49,117,31
45386,49,118,3
45387,49,157,28
45388,49,182,31
45389,49,158,10
45390,49,193,
45391,49,192,
45392,49,185,
45393,49,57,3
45394,49,58,3
45395,49,159,28
45396,49,59,3
45397,49,60,3
45398,49,61,10
45399,49,160,3
45400,49,62,3
45401,49,161,3
45402,49,63,10
45403,49,64,28
45404,49,181,10
45405,49,65,10
45406,49,66,10
45407,49,67,28
45408,49,189,
45409,49,68,3
45410,49,119,21
45411,49,162,31
45412,49,120,3
45413,49,163,3
45414,49,121,10
45415,49,122,3
45416,49,164,3
45417,49,123,3
45418,49,124,31
45419,49,125,31
45420,49,127,10
45421,49,69,10
45422,49,165,3
45423,49,128,31
45424,49,129,10
45425,49,130,31
45426,49,131,10
45427,49,166,10
45428,49,126,28
45429,49,73,3
45430,49,70,10
45431,49,132,3
45432,49,71,10
45433,49,167,10
45434,49,72,10
45435,49,133,3
45436,49,74,3
45437,49,76,10
45438,49,183,
45439,49,75,10
45440,49,77,3
45441,49,78,3
45442,49,79,3
45443,49,134,28
45444,49,168,31
45445,49,187,
45446,49,188,
45447,49,135,3
45448,49,136,3
45449,49,169,3
45450,49,81,3
45451,49,170,3
45452,49,137,10
45453,49,172,10
45454,49,171,10
45455,49,80,3
45456,49,173,3
45457,49,138,21
45458,49,174,28
45459,49,139,3
45460,49,82,3
45461,49,83,28
45462,49,190,
45463,49,175,21
45464,49,84,3
45465,49,176,10
45466,49,85,10
45467,49,140,10
45468,49,86,10
45469,49,177,3
45470,49,87,10
45471,49,88,3
45472,49,141,3
45473,49,142,31
45474,49,143,10
45475,49,178,3
45476,49,89,3
45477,49,90,10
45478,49,91,3
45480,49,92,10
45481,49,144,3
45482,49,145,10
45483,49,93,21
45484,49,94,3
45485,49,146,10
45486,49,95,31
45487,49,96,10
45488,49,97,3
45489,49,147,3
45490,49,98,3
45491,49,99,28
45492,49,148,10
45493,49,179,3
45494,49,180,31
45495,49,149,3
45496,49,150,3
45497,49,151,3
45498,49,152,3
45499,49,100,10
45500,49,101,28
45501,49,102,10
45502,49,153,3
45503,50,50,9
45504,50,51,18
45505,50,52,11
45506,50,115,13
45507,50,116,10
45508,50,53,11
45509,50,54,22
45510,50,55,13
45511,50,56,13
45512,50,117,2
45513,50,118,22
45514,50,157,18
45515,50,182,9
45516,50,158,10
45517,50,193,
45518,50,192,
45519,50,185,
45520,50,57,13
45521,50,58,11
45522,50,159,10
45523,50,59,14
45524,50,60,30
45525,50,61,11
45526,50,160,10
45527,50,62,9
45528,50,161,11
45529,50,63,11
45530,50,64,10
45531,50,181,9
45532,50,65,10
45533,50,66,10
45534,50,67,18
45535,50,189,
45536,50,68,22
45537,50,119,6
45538,50,162,2
45539,50,120,22
45540,50,163,22
45541,50,121,22
45542,50,122,11
45543,50,164,9
45544,50,123,13
45545,50,124,9
45546,50,125,2
45547,50,127,9
45548,50,69,9
45549,50,165,14
45550,50,128,9
45551,50,129,22
45552,50,130,2
45553,50,131,11
45554,50,166,11
45555,50,126,10
45556,50,73,11
45557,50,70,9
45558,50,132,11
45559,50,71,9
45560,50,167,9
45561,50,72,11
45562,50,133,30
45563,50,74,30
45564,50,76,11
45565,50,183,
45566,50,75,22
45567,50,77,13
45568,50,78,13
45569,50,79,14
45570,50,134,18
45571,50,168,9
45572,50,187,
45573,50,188,
45574,50,135,22
45575,50,136,30
45576,50,169,10
45577,50,81,22
45578,50,170,30
45579,50,137,10
45580,50,172,22
45581,50,171,9
45582,50,80,13
45583,50,173,13
45584,50,138,6
45585,50,174,20
45586,50,139,10
45587,50,82,13
45588,50,83,20
45589,50,190,
45590,50,175,6
45591,50,84,10
45592,50,176,22
45593,50,85,10
45594,50,140,9
45595,50,86,9
45596,50,177,22
45597,50,87,9
45598,50,88,11
45599,50,141,13
45600,50,142,2
45601,50,143,9
45602,50,178,11
45603,50,89,30
45604,50,90,22
45605,50,91,13
45607,50,92,9
45608,50,144,30
45609,50,145,9
45610,50,93,6
45611,50,94,9
45612,50,146,9
45613,50,95,2
45614,50,96,9
45615,50,97,11
45616,50,147,13
45617,50,98,10
45618,50,99,20
45619,50,148,9
45620,50,179,30
45621,50,180,9
45622,50,149,14
45623,50,150,13
45624,50,151,11
45625,50,152,9
45626,50,100,22
45627,50,101,20
45628,50,102,10
45629,50,153,9
45630,51,51,18
45631,51,52,28
45632,51,115,17
45633,51,116,28
45634,51,53,28
45635,51,54,28
45636,51,55,26
45637,51,56,26
45638,51,117,18
45639,51,118,28
45640,51,157,18
45641,51,182,28
45642,51,158,18
45643,51,193,
45644,51,192,
45645,51,185,
45646,51,57,17
45647,51,58,28
45648,51,159,28
45649,51,59,18
45650,51,60,18
45651,51,61,18
45652,51,160,28
45653,51,62,15
45654,51,161,28
45655,51,63,18
45656,51,64,28
45657,51,181,17
45658,51,65,18
45659,51,66,18
45660,51,67,18
45661,51,189,
45662,51,68,28
45663,51,119,18
45664,51,162,18
45665,51,120,28
45666,51,163,28
45667,51,121,18
45668,51,122,28
45669,51,164,15
45670,51,123,26
45671,51,124,28
45672,51,125,18
45673,51,127,26
45674,51,69,17
45675,51,165,18
45676,51,128,28
45677,51,129,18
45678,51,130,18
45679,51,131,18
45680,51,166,18
45681,51,126,28
45682,51,73,28
45683,51,70,18
45684,51,132,28
45685,51,71,26
45686,51,167,26
45687,51,72,18
45688,51,133,18
45689,51,74,18
45690,51,76,18
45691,51,183,
45692,51,75,18
45693,51,77,17
45694,51,78,26
45695,51,79,18
45696,51,134,18
45697,51,168,28
45698,51,187,
45699,51,188,
45700,51,135,28
45701,51,136,18
45702,51,169,28
45703,51,81,28
45704,51,170,18
45705,51,137,18
45706,51,172,18
45707,51,171,26
45708,51,80,17
45709,51,173,26
45710,51,138,18
45711,51,174,18
45712,51,139,28
45713,51,82,17
45714,51,83,18
45715,51,190,
45716,51,175,18
45717,51,84,28
45718,51,176,18
45719,51,85,18
45720,51,140,26
45721,51,86,26
45722,51,177,28
45723,51,87,26
45724,51,88,28
45725,51,141,26
45726,51,142,18
45727,51,143,17
45728,51,178,28
45729,51,89,18
45730,51,90,18
45731,51,91,17
45733,51,92,17
45734,51,144,18
45735,51,145,17
45736,51,93,18
45737,51,94,15
45738,51,146,18
45739,51,95,18
45740,51,96,18
45741,51,97,28
45742,51,147,17
45743,51,98,28
45744,51,99,18
45745,51,148,18
45746,51,179,18
45747,51,180,28
45748,51,149,18
45749,51,150,26
45750,51,151,28
45751,51,152,15
45752,51,100,18
45753,51,101,18
45754,51,102,18
45755,51,153,15
45756,52,52,27
45757,52,115,24
45758,52,116,3
45759,52,53,27
45760,52,54,29
45761,52,55,27
45762,52,56,27
45763,52,117,24
45764,52,118,29
45765,52,157,28
45766,52,182,24
45767,52,158,10
45768,52,193,
45769,52,192,
45770,52,185,
45771,52,57,24
45772,52,58,27
45773,52,159,28
45774,52,59,27
45775,52,60,29
45776,52,61,11
45777,52,160,3
45778,52,62,27
45779,52,161,27
45780,52,63,11
45781,52,64,28
45782,52,181,16
45783,52,65,10
45784,52,66,10
45785,52,67,28
45786,52,189,
45787,52,68,29
45788,52,119,11
45789,52,162,24
45790,52,120,29
45791,52,163,29
45792,52,121,22
45793,52,122,27
45794,52,164,27
45795,52,123,27
45796,52,124,24
45797,52,125,24
45798,52,127,16
45799,52,69,16
45800,52,165,27
45801,52,128,24
45802,52,129,22
45803,52,130,24
45804,52,131,11
45805,52,166,11
45806,52,126,28
45807,52,73,27
45808,52,70,11
45809,52,132,27
45810,52,71,16
45811,52,167,16
45812,52,72,11
45813,52,133,29
45814,52,74,29
45815,52,76,11
45816,52,183,
45817,52,75,22
45818,52,77,24
45819,52,78,27
45820,52,79,27
45821,52,134,28
45822,52,168,24
45823,52,187,
45824,52,188,
45825,52,135,29
45826,52,136,29
45827,52,169,3
45828,52,81,29
45829,52,170,29
45830,52,137,10
45831,52,172,22
45832,52,171,16
45833,52,80,24
45834,52,173,27
45835,52,138,11
45836,52,174,27
45837,52,139,3
45838,52,82,24
45839,52,83,27
45840,52,190,
45841,52,175,11
45842,52,84,3
45843,52,176,22
45844,52,85,10
45845,52,140,16
45846,52,86,16
45847,52,177,29
45848,52,87,16
45849,52,88,27
45850,52,141,27
45851,52,142,24
45852,52,143,16
45853,52,178,27
45854,52,89,29
45855,52,90,22
45856,52,91,24
45858,52,92,16
45859,52,144,29
45860,52,145,16
45861,52,93,11
45862,52,94,27
45863,52,146,11
45864,52,95,24
45865,52,96,11
45866,52,97,27
45867,52,147,24
45868,52,98,3
45869,52,99,27
45870,52,148,11
45871,52,179,29
45872,52,180,24
45873,52,149,27
45874,52,150,27
45875,52,151,27
45876,52,152,27
45877,52,100,22
45878,52,101,27
45879,52,102,10
45880,52,153,27
45881,115,115,57
45882,115,116,32
45883,115,53,24
45884,115,54,24
45885,115,55,26
45886,115,56,26
45887,115,117,41
45888,115,118,52
45889,115,157,80
45890,115,182,1
45891,115,158,51
45892,115,193,
45893,115,192,
45894,115,185,
45895,115,57,17
45896,115,58,24
45897,115,159,64
45898,115,59,25
45899,115,60,25
45900,115,61,25
45901,115,160,32
45902,115,62,23
45903,115,161,35
45904,115,63,25
45905,115,64,28
45906,115,181,57
45907,115,65,8
45908,115,66,8
45909,115,67,17
45910,115,189,
45911,115,68,24
45912,115,119,82
45913,115,162,41
45914,115,120,52
45915,115,163,52
45916,115,121,59
45917,115,122,35
45918,115,164,47
45919,115,123,78
45920,115,124,182
45921,115,125,41
45922,115,127,78
45923,115,69,17
45924,115,165,59
45925,115,128,182
45926,115,129,59
45927,115,130,41
45928,115,131,59
45929,115,166,59
45930,115,126,64
45931,115,73,24
45932,115,70,13
45933,115,132,35
45934,115,71,26
45935,115,167,78
45936,115,72,25
45937,115,133,59
45938,115,74,25
45939,115,76,25
45940,115,183,
45941,115,75,25
45942,115,77,17
45943,115,78,26
45944,115,79,25
45945,115,134,80
45946,115,168,182
45947,115,187,
45948,115,188,
45949,115,135,52
45950,115,136,59
45951,115,169,32
45952,115,81,24
45953,115,170,59
45954,115,137,51
45955,115,172,59
45956,115,171,78
45957,115,80,17
45958,115,173,78
45959,115,138,82
45960,115,174,82
45961,115,139,32
45962,115,82,17
45963,115,83,17
45964,115,190,
45965,115,175,82
45966,115,84,3
45967,115,176,59
45968,115,85,17
45969,115,140,78
45970,115,86,26
45971,115,177,52
45972,115,87,26
45973,115,88,24
45974,115,141,78
45975,115,142,41
45976,115,143,57
45977,115,178,35
45978,115,89,25
45979,115,90,25
45980,115,91,17
45982,115,92,17
45983,115,144,59
45984,115,145,57
45985,115,93,17
45986,115,94,23
45987,115,146,41
45988,115,95,13
45989,115,96,13
45990,115,97,24
45991,115,147,57
45992,115,98,3
45993,115,99,17
45994,115,148,41
45995,115,179,59
45996,115,180,182
45997,115,149,59
45998,115,150,78
45999,115,151,35
46000,115,152,47
46001,115,100,25
46002,115,101,17
46003,115,102,17
46004,115,153,47
46005,116,116,37
46006,116,53,3
46007,116,54,3
46008,116,55,3
46009,116,56,3
46010,116,117,98
46011,116,118,98
46012,116,157,64
46013,116,182,31
46014,116,158,66
46015,116,193,
46016,116,192,
46017,116,185,
46018,116,57,3
46019,116,58,3
46020,116,159,64
46021,116,59,3
46022,116,60,3
46023,116,61,10
46024,116,160,37
46025,116,62,3
46026,116,161,84
46027,116,63,10
46028,116,64,28
46029,116,181,65
46030,116,65,10
46031,116,66,10
46032,116,67,28
46033,116,189,
46034,116,68,3
46035,116,119,93
46036,116,162,98
46037,116,120,98
46038,116,163,98
46039,116,121,65
46040,116,122,84
46041,116,164,32
46042,116,123,32
46043,116,124,98
46044,116,125,98
46045,116,127,33
46046,116,69,10
46047,116,165,84
46048,116,128,98
46049,116,129,65
46050,116,130,98
46051,116,131,66
46052,116,166,66
46053,116,126,64
46054,116,73,3
46055,116,70,10
46056,116,132,84
46057,116,71,10
46058,116,167,33
46059,116,72,10
46060,116,133,98
46061,116,74,3
46062,116,76,10
46063,116,183,
46064,116,75,10
46065,116,77,3
46066,116,78,3
46067,116,79,3
46068,116,134,64
46069,116,168,98
46070,116,187,
46071,116,188,
46072,116,135,98
46073,116,136,98
46074,116,169,37
46075,116,81,3
46076,116,170,98
46077,116,137,66
46078,116,172,65
46079,116,171,33
46080,116,80,3
46081,116,173,32
46082,116,138,93
46083,116,174,64
46084,116,139,37
46085,116,82,3
46086,116,83,28
46087,116,190,
46088,116,175,93
46089,116,84,3
46090,116,176,65
46091,116,85,10
46092,116,140,33
46093,116,86,10
46094,116,177,98
46095,116,87,10
46096,116,88,3
46097,116,141,32
46098,116,142,98
46099,116,143,65
46100,116,178,84
46101,116,89,3
46102,116,90,10
46103,116,91,3
46105,116,92,10
46106,116,144,98
46107,116,145,65
46108,116,93,21
46109,116,94,3
46110,116,146,33
46111,116,95,31
46112,116,96,10
46113,116,97,3
46114,116,147,32
46115,116,98,3
46116,116,99,28
46117,116,148,33
46118,116,179,98
46119,116,180,98
46120,116,149,84
46121,116,150,32
46122,116,151,84
46123,116,152,32
46124,116,100,10
46125,116,101,28
46126,116,102,10
46127,116,153,32
46128,53,53,27
46129,53,54,29
46130,53,55,27
46131,53,56,27
46132,53,117,24
46133,53,118,29
46134,53,157,28
46135,53,182,24
46136,53,158,10
46137,53,193,
46138,53,192,
46139,53,185,
46140,53,57,24
46141,53,58,27
46142,53,159,28
46143,53,59,27
46144,53,60,29
46145,53,61,11
46146,53,160,3
46147,53,62,27
46148,53,161,27
46149,53,63,11
46150,53,64,28
46151,53,181,16
46152,53,65,10
46153,53,66,10
46154,53,67,28
46155,53,189,
46156,53,68,29
46157,53,119,11
46158,53,162,24
46159,53,120,29
46160,53,163,29
46161,53,121,22
46162,53,122,27
46163,53,164,27
46164,53,123,27
46165,53,124,24
46166,53,125,24
46167,53,127,16
46168,53,69,16
46169,53,165,27
46170,53,128,24
46171,53,129,22
46172,53,130,24
46173,53,131,11
46174,53,166,11
46175,53,126,28
46176,53,73,27
46177,53,70,11
46178,53,132,27
46179,53,71,16
46180,53,167,16
46181,53,72,11
46182,53,133,29
46183,53,74,29
46184,53,76,11
46185,53,183,
46186,53,75,22
46187,53,77,24
46188,53,78,27
46189,53,79,27
46190,53,134,28
46191,53,168,24
46192,53,187,
46193,53,188,
46194,53,135,29
46195,53,136,29
46196,53,169,3
46197,53,81,29
46198,53,170,29
46199,53,137,10
46200,53,172,22
46201,53,171,16
46202,53,80,24
46203,53,173,27
46204,53,138,11
46205,53,174,27
46206,53,139,3
46207,53,82,24
46208,53,83,27
46209,53,190,
46210,53,175,11
46211,53,84,3
46212,53,176,22
46213,53,85,10
46214,53,140,16
46215,53,86,16
46216,53,177,29
46217,53,87,16
46218,53,88,27
46219,53,141,27
46220,53,142,24
46221,53,143,16
46222,53,178,27
46223,53,89,29
46224,53,90,22
46225,53,91,24
46227,53,92,16
46228,53,144,29
46229,53,145,16
46230,53,93,11
46231,53,94,27
46232,53,146,11
46233,53,95,24
46234,53,96,11
46235,53,97,27
46236,53,147,24
46237,53,98,3
46238,53,99,27
46239,53,148,11
46240,53,179,29
46241,53,180,24
46242,53,149,27
46243,53,150,27
46244,53,151,27
46245,53,152,27
46246,53,100,22
46247,53,101,27
46248,53,102,10
46249,53,153,27
46250,54,54,5
46251,54,55,15
